prec,vmax,vv,hr,ta,tpr,tamin,tamax,fecha,count_out,count_in,number,address,lat,lon,total,nombre,coddistrit,codbarrio
0.0,2.5,0.9,72.0,6.5,1.9,6.4,7.1,2025-02-03 00:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,2.1,0.5,71.0,6.3,1.5,6.2,6.6,2025-02-03 01:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,2.5,1.1,71.0,6.0,1.1,6.0,6.3,2025-02-03 02:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,2.6,0.4,70.0,5.8,0.9,5.8,6.2,2025-02-03 03:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,2.1,0.5,70.0,5.7,0.6,5.7,5.9,2025-02-03 04:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,2.0,0.6,70.0,5.5,0.4,5.5,5.8,2025-02-03 05:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,2.4,1.0,68.0,5.4,0.0,5.3,5.6,2025-02-03 06:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,2.5,1.2,64.0,6.3,0.0,5.4,6.3,2025-02-03 07:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,3.1,1.1,54.0,9.2,0.4,6.3,9.4,2025-02-03 08:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,2.4,1.3,44.0,12.3,0.4,9.2,12.4,2025-02-03 09:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,2.1,0.3,38.0,14.8,0.6,12.4,15.3,2025-02-03 10:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,2.4,0.9,34.0,16.7,0.6,14.9,16.7,2025-02-03 11:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,3.1,0.4,32.0,16.4,-0.3,15.4,17.0,2025-02-03 12:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,4.0,1.0,31.0,16.3,-1.0,15.7,17.2,2025-02-03 13:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,3.8,1.6,31.0,15.5,-1.7,15.0,16.8,2025-02-03 14:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,4.0,1.2,34.0,14.2,-1.4,14.2,15.5,2025-02-03 15:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,2.6,0.6,38.0,13.7,-0.5,13.6,14.4,2025-02-03 16:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,2.1,0.7,47.0,11.4,0.4,11.4,13.8,2025-02-03 17:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,2.3,0.0,58.0,10.1,2.3,10.1,11.4,2025-02-03 18:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,0.8,0.3,64.0,9.2,2.7,9.2,10.1,2025-02-03 19:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,2.0,0.2,65.0,8.8,2.7,8.8,9.3,2025-02-03 20:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,2.1,0.4,66.0,8.1,2.1,8.1,8.8,2025-02-03 21:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,2.4,0.8,65.0,8.0,1.9,7.8,8.2,2025-02-03 22:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,1.7,0.3,66.0,7.1,1.3,7.1,8.0,2025-02-03 23:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,2.0,0.9,68.0,6.7,1.3,6.7,7.2,2025-02-04 00:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,2.8,0.6,66.0,6.8,0.9,6.6,7.0,2025-02-04 01:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,2.8,0.3,66.0,6.1,0.2,6.1,6.8,2025-02-04 02:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,3.2,1.7,66.0,6.4,0.4,6.1,6.5,2025-02-04 03:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,3.3,0.9,66.0,6.1,0.2,6.1,6.5,2025-02-04 04:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,4.4,1.9,64.0,6.6,0.2,6.0,6.6,2025-02-04 05:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,4.3,2.0,62.0,6.9,0.2,6.5,6.9,2025-02-04 06:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,3.2,1.8,60.0,7.4,0.2,6.7,7.4,2025-02-04 07:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,3.8,1.0,55.0,9.5,0.9,7.4,9.6,2025-02-04 08:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,3.6,0.8,49.0,12.6,2.1,9.5,12.6,2025-02-04 09:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,4.2,1.8,40.0,15.3,1.7,12.6,15.3,2025-02-04 10:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,3.9,1.4,35.0,17.0,1.5,15.0,17.1,2025-02-04 11:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,4.9,1.8,32.0,18.6,1.5,16.6,18.6,2025-02-04 12:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,4.0,2.0,32.0,18.3,1.3,18.0,19.4,2025-02-04 13:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,5.4,1.9,29.0,18.5,0.2,18.2,19.3,2025-02-04 14:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,4.5,1.7,28.0,18.3,-0.5,18.2,19.6,2025-02-04 15:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,4.2,1.6,29.0,16.9,-1.2,16.9,18.4,2025-02-04 16:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,2.6,1.1,33.0,15.5,-0.7,15.3,17.0,2025-02-04 17:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,2.8,1.0,58.0,13.0,5.0,12.8,15.7,2025-02-04 18:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,3.1,1.0,70.0,12.0,6.7,12.0,13.0,2025-02-04 19:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,3.3,1.1,74.0,11.3,6.8,11.3,11.9,2025-02-04 20:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,2.4,1.0,73.0,10.5,5.9,10.5,11.4,2025-02-04 21:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,2.3,0.5,77.0,9.9,6.1,9.9,10.5,2025-02-04 22:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,2.3,0.3,79.0,9.2,5.8,9.2,9.9,2025-02-04 23:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,1.5,0.5,75.0,8.1,3.9,8.1,9.2,2025-02-05 00:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,2.4,0.9,69.0,7.6,2.3,7.6,8.1,2025-02-05 01:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,3.8,1.3,56.0,8.0,-0.3,7.6,8.2,2025-02-05 02:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,3.6,1.0,56.0,7.5,-0.7,7.4,8.0,2025-02-05 03:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,3.7,0.8,56.0,7.3,-1.0,7.3,7.7,2025-02-05 04:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,2.4,1.1,58.0,6.9,-0.7,6.9,7.4,2025-02-05 05:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,3.3,1.2,59.0,6.7,-0.7,6.6,7.0,2025-02-05 06:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,3.2,1.3,57.0,7.7,-0.3,6.6,7.7,2025-02-05 07:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,4.6,1.1,50.0,10.3,0.4,7.7,10.5,2025-02-05 08:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,3.3,0.7,44.0,13.1,1.1,10.3,13.4,2025-02-05 09:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,2.1,0.3,34.0,17.0,1.1,13.1,17.1,2025-02-05 10:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,2.8,0.7,31.0,17.9,0.4,16.2,17.9,2025-02-05 11:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,4.0,0.8,31.0,17.5,0.2,16.5,18.2,2025-02-05 12:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,3.7,1.1,33.0,17.6,1.1,16.5,18.1,2025-02-05 13:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,4.5,1.6,42.0,15.9,3.0,15.7,17.6,2025-02-05 14:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,3.8,2.0,46.0,14.9,3.4,14.8,16.5,2025-02-05 15:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,3.7,1.2,52.0,14.0,4.3,14.0,14.9,2025-02-05 16:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,3.3,1.0,60.0,13.0,5.5,12.9,13.9,2025-02-05 17:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,1.8,0.7,71.0,11.1,6.1,11.1,13.0,2025-02-05 18:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,1.5,1.1,77.0,10.4,6.5,10.3,11.1,2025-02-05 19:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,1.9,1.3,76.0,10.3,6.2,10.1,10.8,2025-02-05 20:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,2.1,0.7,76.0,9.2,5.1,9.2,10.3,2025-02-05 21:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,2.1,1.1,79.0,9.0,5.6,8.6,9.2,2025-02-05 22:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,1.9,0.5,77.0,8.5,4.6,8.5,9.1,2025-02-05 23:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,1.2,0.4,76.0,7.9,3.9,7.8,8.6,2025-02-06 00:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,2.3,0.6,74.0,7.5,3.2,7.5,7.9,2025-02-06 01:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,1.9,0.6,74.0,7.0,2.7,7.0,7.5,2025-02-06 02:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,2.4,1.3,71.0,6.8,1.9,6.7,7.0,2025-02-06 03:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,2.5,1.3,70.0,6.5,1.5,6.4,6.8,2025-02-06 04:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,2.7,1.0,65.0,6.3,0.2,6.3,6.6,2025-02-06 05:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,3.2,1.4,61.0,6.6,-0.5,6.2,6.6,2025-02-06 06:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,3.1,1.5,60.0,7.2,0.0,6.5,7.2,2025-02-06 07:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,4.1,1.8,52.0,9.4,0.0,7.2,9.4,2025-02-06 08:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,4.6,1.0,46.0,12.0,0.6,9.3,12.1,2025-02-06 09:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,2.8,0.4,40.0,15.8,2.3,12.2,15.8,2025-02-06 10:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,3.5,1.4,41.0,15.8,2.5,15.2,16.8,2025-02-06 11:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,3.9,1.0,43.0,15.9,3.4,14.9,16.8,2025-02-06 12:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,4.5,1.3,43.0,15.9,3.4,14.7,16.4,2025-02-06 13:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,4.1,2.1,41.0,15.4,2.3,15.1,16.3,2025-02-06 14:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,4.3,1.4,46.0,14.4,2.9,14.2,16.0,2025-02-06 15:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,4.4,2.2,52.0,13.6,3.9,13.5,14.4,2025-02-06 16:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,3.0,0.9,56.0,12.3,3.8,12.3,13.6,2025-02-06 17:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,2.6,0.7,66.0,10.6,4.5,10.6,12.3,2025-02-06 18:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,1.2,0.1,73.0,9.7,5.1,9.7,10.7,2025-02-06 19:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,1.7,0.7,74.0,9.4,5.0,9.4,9.7,2025-02-06 20:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,1.6,0.8,76.0,8.7,4.6,8.6,9.5,2025-02-06 21:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,1.5,0.8,77.0,8.0,4.3,8.0,8.8,2025-02-06 22:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,2.1,1.1,77.0,7.6,3.8,7.5,8.1,2025-02-06 23:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,2.7,0.6,73.0,7.4,2.9,7.4,7.8,2025-02-07 00:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,2.9,1.0,74.0,7.1,2.9,7.0,7.4,2025-02-07 01:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,3.9,1.6,73.0,6.8,2.3,6.8,7.1,2025-02-07 02:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,3.2,1.3,72.0,6.6,1.9,6.6,6.9,2025-02-07 03:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,3.2,1.3,73.0,6.3,1.9,6.2,6.7,2025-02-07 04:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,3.1,1.2,73.0,6.1,1.7,6.0,6.4,2025-02-07 05:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,3.3,1.3,72.0,5.7,1.1,5.7,6.2,2025-02-07 06:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,2.4,0.7,72.0,6.4,1.7,5.7,6.5,2025-02-07 07:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,4.5,1.0,57.0,8.8,0.6,6.5,9.0,2025-02-07 08:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,3.1,0.9,48.0,11.6,0.9,8.8,11.6,2025-02-07 09:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,2.8,1.1,41.0,13.9,0.9,11.5,14.2,2025-02-07 10:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,4.0,0.7,40.0,15.8,2.3,14.2,15.9,2025-02-07 11:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,6.3,3.6,32.0,17.1,0.2,15.8,17.9,2025-02-07 12:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,6.5,2.7,42.0,16.7,3.8,15.3,18.1,2025-02-07 13:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,6.9,2.3,50.0,15.6,5.1,15.3,16.8,2025-02-07 14:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,6.9,2.6,44.0,15.6,3.4,15.0,15.8,2025-02-07 15:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,5.7,2.1,42.0,15.4,2.5,15.3,15.7,2025-02-07 16:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,4.4,0.1,56.0,14.2,5.6,14.2,15.5,2025-02-07 17:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,6.9,2.8,56.0,13.6,5.0,13.2,14.2,2025-02-07 18:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,5.7,2.0,50.0,13.9,3.6,13.5,13.9,2025-02-07 19:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,5.0,2.6,50.0,13.5,3.2,13.5,13.9,2025-02-07 20:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,5.0,1.2,54.0,13.1,3.9,13.0,13.5,2025-02-07 21:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,2.6,0.8,57.0,12.5,4.1,12.4,13.1,2025-02-07 22:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,4.3,2.0,56.0,13.3,4.6,12.5,13.3,2025-02-07 23:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,5.1,1.8,56.0,13.0,4.5,13.0,13.4,2025-02-08 00:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,3.2,1.2,61.0,12.5,5.1,12.5,13.1,2025-02-08 01:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,3.9,2.0,65.0,12.1,5.8,12.0,12.5,2025-02-08 02:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,4.3,1.7,68.0,11.6,5.9,11.4,12.1,2025-02-08 03:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,8.9,4.5,66.0,12.5,6.2,11.6,12.6,2025-02-08 04:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,7.3,2.6,66.0,12.1,5.9,12.1,12.7,2025-02-08 05:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,5.7,2.8,69.0,10.7,5.3,10.7,12.2,2025-02-08 06:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
0.0,4.6,1.2,70.0,10.3,5.1,10.0,10.7,2025-02-08 07:00:00+00:00,0.0,0.0,148.0,C/Xàtiva 30-32,39.46714522461298,-0.3753782937388751,35.0,RUSSAFA,2,1
