number,uso_bici,address,lat,lon,total,nombre,coddistrit,codbarrio
22,868,Angel Guimerá - Juan Llorens,39.46978732404922,-0.3883534313205414,15,ARRANCAPINS,3,4
23,567,Fernando el Católico - Erudito Orellana,39.471628328748515,-0.3861784216967592,19,ARRANCAPINS,3,4
24,837,Fernando el Católico - Cuenca,39.469077319212495,-0.3840274173384119,20,ARRANCAPINS,3,4
25,955,"Alberique, 18 (Abastos)",39.46772931656263,-0.38861043334080225,23,ARRANCAPINS,3,4
26,922,San José de Calasanz - Salas Quiroga,39.46633523268935,-0.38586429939117395,15,ARRANCAPINS,3,4
27,717,San Vicente Martir - Doctor Vilá Barberá,39.463362299305594,-0.3818514137102655,20,ARRANCAPINS,3,4
28,1662,Navarro Reverter - Grabador Esteve,39.47158231958138,-0.36775135880068294,29,EL PLA DEL REMEI,2,2
29,1515,Plaza América - Cirilo Amorós - Sorní,39.47011231364647,-0.3652993525279599,20,EL PLA DEL REMEI,2,2
30,940,Cirilo Amorós - Jorge Juan (Mercado Colón),39.468601309884924,-0.36849936365579583,20,EL PLA DEL REMEI,2,2
31,1293,Salamanca - Conde Altea,39.467365304622646,-0.3650283531086902,19,LA GRAN VIA,2,3
32,1067,Conde Altea - Almirante Cadarso,39.46600630156446,-0.3682473649948816,20,LA GRAN VIA,2,3
33,1730,Germanías - Ruzafa,39.46481830023885,-0.37399038562310283,20,RUSSAFA,2,1
34,1201,Regne de Valencia - Doctor Sumsi,39.46412229654908,-0.36996137299092113,17,LA GRAN VIA,2,3
35,1107,Regne de Valencia - Almirante Cadarso,39.46374929341137,-0.36699436340059455,20,LA GRAN VIA,2,3
36,1714,Plaza de los Fueros - Conde Trenor,39.479072348860946,-0.3754363798581042,25,EL CARME,1,3
37,1619,Peris y Valero - Luis Santángel,39.460937800028375,-0.3664406250017559,20,RUSSAFA,2,1
38,1485,Peris y Valero - Cabo Jubi,39.45940204927687,-0.37024937736936264,15,RUSSAFA,2,1
39,1440,Peris y Valero - Cuba,39.457854277261184,-0.3739313916673185,19,RUSSAFA,2,1
40,632,"Barcas, 11",39.470466319701956,-0.3748243837183276,26,SANT FRANCESC,1,6
41,942,General Urrutia - Granada,39.458912276426375,-0.36477635908979195,20,MONTOLIVET,10,1
42,1332,Av. de la Plata (Museo Fallero),39.45878127329601,-0.3586583378805894,20,MONTOLIVET,10,1
43,1060,Escultor José Capuz - Oriente,39.459477276259406,-0.36115334583643566,20,MONTOLIVET,10,1
44,816,General Urrutia - Av. de la Plata,39.45642926768604,-0.36301435452576164,19,NA ROVELLA,10,5
45,766,Hermanos Maristas - General Urrutia,39.45381925759081,-0.36185535292343096,15,CIUTAT DE LES ARTS I DE LES CIENCIES,10,7
46,938,Pintor Luis Arcas - Inst. Obrero Valenciano,39.455509261762266,-0.35878734087160885,20,CIUTAT DE LES ARTS I DE LES CIENCIES,10,7
47,1515,Autopista del Saler - Puente Monteolivete,39.45651226440267,-0.35541832880362817,20,CIUTAT DE LES ARTS I DE LES CIENCIES,10,7
48,765,Antonio Ferrandis - General Urrutia,39.450807354184086,-0.35855273823228967,20,CIUTAT DE LES ARTS I DE LES CIENCIES,10,7
49,666,Ricardo Muñoz Suay - María José Victoria Fuster (C.C. El Saler),39.45298693239739,-0.3571104198826364,25,CIUTAT DE LES ARTS I DE LES CIENCIES,10,7
